Distance_mi,Temperature_F,Wind_Chill_F,Humidity,Pressure_in,Visibility_mi,Wind_Speed_mph,Precipitation_in,HighLowSeverity
0.052,51,51,77,29.46,10,0,0,0
0.335,28,19,85,27.45,10,10,0,0
6.533,108,108,11,28.11,10,14,0,0
0.111,59,59,60,29.95,10,6,0,0
0.505,43,39,76,29.65,10,7,0,0
0.064,82,82,76,29.88,10,8,0,0
0.7,81,81,79,30.09,10,5,0,0
2.082,34,25,61,29.32,3,14,0,0
0.011,81,81,34,29.83,10,6,0,0
0.084,84,84,16,28.4,10,8,0,0
0.34,70,70,38,29.51,10,9,0,0
0.144,77,77,84,29.97,10,17,0.01,0
0.123,79,79,62,30.06,10,10,0,0
0.033,68,68,76,29.9,10,0,0,0
0.052,29,29,56,29.85,10,3,0,0
0.415,75,75,68,30.14,10,17,0,0
0.964,82,82,60,29.68,10,7,0,0
0.424,53,53,61,25.76,10,13,0,0
1.191,75,75,96,29.99,10,3,0,0
0.061,90,90,49,29.56,10,8,0,0
7.551,85,85,57,29.99,10,3,0,0
0.013,50,50,62,28.54,10,9,0,0
1.421,69,69,68,29.19,10,12,0,0
0.589,61,61,70,29.89,10,0,0,0
2.038,78,78,50,30.18,10,3,0,0
0.299,73,73,31,30.09,10,7,0,0
0.549,75,75,86,30.06,10,0,0,0
0.424,56,56,64,29.69,10,0,0,0
0.075,80,80,81,28.92,10,5,0,0
0.096,87,87,59,29.94,10,3,0,0
0.042,15,15,88,26.95,10,0,0,0
0.023,82,82,60,30.01,10,6,0,1
0.015,38,30,51,29.93,10,12,0,0
0.475,64,64,25,29.96,10,8,0,0
0.088,87,87,65,29.98,10,10,0,0
0.039,35,29,54,29.78,10,7,0,1
0.012,83,83,79,29.96,10,13,0,0
0.244,64,64,94,29.86,7,12,0.01,0
1.18,68,68,63,29.78,10,14,0,0
0.63,71,71,96,29.75,10,5,0,0
0.034,65,65,65,29.84,10,16,0,0
0.269,62,62,78,29.65,10,3,0,0
0.098,82,82,58,29.9,10,16,0,0
1.801,30,25,75,30.02,10,5,0,0
0.131,51,51,83,28.63,10,0,0,0
0.116,80,80,39,29.59,10,9,0,0
0.18,66,66,78,29.95,10,0,0,0
0.267,76,76,36,25.7,10,7,0,0
0.024,82,82,41,29.31,10,13,0,0
0.034,55,55,89,29.78,10,5,0,0
0.106,73,73,55,30.16,10,9,0,0
0.043,95,95,16,29.66,10,8,0,0
0.023,81,81,65,29.82,10,10,0,0
0.136,71,71,70,30.01,10,9,0,0
0.844,91,91,45,29.27,10,10,0,0
0.173,45,40,87,29.46,5,9,0,0
0.224,77,77,24,29.29,10,6,0,0
0.332,33,25,59,26.56,10,9,0,0
0.861,95,95,10,28.57,10,13,0,0
0.141,68,68,73,29.42,10,0,0,0
1.084,56,56,84,29.04,9,8,0,0
0.512,83,83,53,29.89,10,8,0,0
0.91,113,113,8,28.54,6,8,0,0
1.237,41,33,40,27.05,10,16,0,0
1.578,85,85,38,29.77,10,10,0,0
0.145,76,76,48,30.11,10,9,0,0
3.115,42,37,92,29.89,10,8,0,0
1.507,65,65,70,29.83,10,3,0,0
0.575,78,78,60,30.03,10,9,0,0
0.203,77,77,88,30.02,10,15,0.33,0
1.484,84,84,63,29.99,10,17,0,0
0.557,71,71,57,29.96,10,8,0,0
0.071,78,78,60,30.06,10,5,0,0
0.068,72,72,41,28.97,10,17,0,0
0.246,72,72,49,29.85,10,3,0,0
0.118,74,74,82,29.89,10,8,0,0
0.155,55,55,38,26.95,10,9,0,0
2.364,73,73,100,29.84,1,0,1.42,0
0.093,79,79,84,29.79,7,7,0.02,0
0.321,74,74,87,28.87,10,16,0.03,0
0.105,55,55,58,29.93,10,6,0,0
0.153,66,66,93,29.09,10,8,0,0
1.898,34,34,25,29.8,10,3,0,0
0.858,80,80,36,30.38,10,10,0,0
0.937,86,86,59,30.09,10,14,0,0
0.052,73,73,79,30.12,10,6,0,0
1.748,68,68,100,29.37,5,6,0.35,0
0.249,32,24,92,28.86,10,9,0,0
1.172,57,57,77,29.56,10,3,0,0
0.131,42,37,85,29.58,10,9,0.03,0
0.513,82,82,62,30.09,10,12,0,0
0.125,80,80,79,29.98,10,10,0.01,0
0.459,51,51,56,29.42,10,8,0,0
0.156,74,74,91,29.82,10,9,0.04,0
0.081,79,79,36,29.86,10,12,0,0
0.275,83,83,53,29.35,10,0,0,0
0.051,61,61,81,29.9,10,5,0,0
0.118,82,82,42,29.8,10,9,0,0
0.039,83,83,56,29.74,10,12,0,0
0.083,73,73,83,30.02,10,0,0,0
0.877,70,70,97,29.7,1,7,0.38,0
0.538,91,91,63,29.02,10,16,0,0
1.012,73,73,57,29.61,10,0,0,0
0.584,72,72,88,30.15,10,0,0,0
3.958,81,81,68,30.18,10,3,0,0
0.258,68,68,100,27.05,1,7,0.03,0
0.362,70,70,84,29.91,10,0,0,0
0.67,50,50,50,29.58,10,5,0,0
0.101,66,66,100,29.63,10,3,0.02,0
0.045,70,70,55,29.96,10,3,0,0
0.316,54,54,62,28.85,10,0,0,0
0.472,82,82,65,29.25,10,9,0,0
0.01,78,78,87,29.96,10,6,0,0
1.128,57,57,95,28.84,10,1,0,0
0.032,51,51,74,29.13,10,9,0,0
2.753,70,70,29,29.64,10,10,0,0
0.11,60,60,69,29.97,10,10,0,0
0.051,88,88,59,29.87,10,10,0,0
0.213,59,59,67,29.8,10,10,0,0
1.025,73,73,88,29.83,10,8,0,0
0.499,43,40,80,26.86,10,5,0,0
0.214,64,64,100,30.28,1,7,0,0
0.046,52,52,22,28.84,10,13,0,0
0.093,77,77,90,29.8,3,0,0.16,0
5.009,59,59,72,25.47,10,7,0,0
1.905,51,51,33,28.91,10,3,0,0
0.048,60,60,30,27.09,10,8,0,0
1.603,71,71,41,29.56,10,8,0,0
0.022,78,78,81,29.9,10,5,0,1
0.921,30,23,64,30.21,10,7,0,0
0.129,45,42,80,30.03,10,6,0.08,0
0.931,63,63,88,29.93,2,9,0,0
0.159,66,66,26,30.24,10,7,0,0
6.933,40,32,79,29.65,10,15,0.01,0
0.088,68,68,28,29.7,10,6,0,0
0.041,84,84,53,30.1,10,14,0,0
0.06,83,83,60,29.43,10,5,0,0
0.851,35.1,26.9,100,29.42,1,11.5,0.05,0
1.322,77,77,71,30.03,10,0,0,0
0.099,78,78,19,24.85,10,12,0,1
0.057,71,71,96,29.62,7,0,0,0
0.46,39,34,79,29.57,10,7,0,0
2.576,99,99,10,28.61,10,12,0,0
0.017,46,43,58,30.22,10,6,0,0
0.326,95,95,29,29.55,10,7,0,0
3.475,32,22,100,28.25,4,15,0,0
0.259,83,83,65,30.11,10,0,0,0
0.148,73,73,90,30.04,10,0,0,0
0.081,90,90,61,29.98,9,14,0,0
0.907,65,65,81,29.91,10,12,0,0
0.867,77,77,10,27.04,10,15,0,0
0.203,84,84,45,27.15,10,25,0,0
0.062,66,66,75,29.69,10,0,0,0
0.068,61,61,59,28.62,10,7,0,0
2.553,35,35,100,29.72,10,0,0,0
1.585,59,59,38,29.85,10,22,0,0
0.881,62,62,62,29.39,10,3,0,0
4.118,72,72,100,29.73,2,0,0,0
0.411,45,37,76,28.46,6,18,0,0
1.239,75,75,20,26.07,10,6,0,0
0.339,77,77,90,29.96,10,6,0,0
0.192,65,65,93,29.09,10,5,0,0
2.329,28,28,93,28.98,2,0,0.02,0
0.5,68,68,70,29.9,10,3,0,0
0.174,86,86,65,30,10,6,0,0
0.036,66,66,54,29.5,10,7,0,0
0.984,39,33,70,29.86,10,9,0,0
0.75,73,73,64,29.92,10,12,0,0
0.378,50,50,74,29.94,10,6,0,0
0.508,69,69,63,29.85,10,12,0,0
0.095,64,64,72,28.76,10,17,0,0
5.599,70,70,42,29.23,10,10,0,0
0.136,45,45,65,28.95,10,0,0,0
0.504,73,73,61,29.41,10,0,0,0
0.512,45,45,93,30.17,10,0,0,0
0.241,46,41,47,29.84,10,12,0,0
0.277,56,56,77,30.05,10,8,0,0
0.32,60,60,83,29.99,4,6,0,0
2.052,91,91,42,29.06,10,5,0,0
0.809,45,45,100,29.78,10,0,0,0
0.125,74,74,87,29.84,7,0,0,0
4.963,62,62,70,30.05,10,0,0,0
2.345,81,81,70,28.89,15,7,0,0
0.507,34,27,52,29.09,10,8,0,0
0.975,77,77,60,29.82,10,12,0,0
0.303,39,39,60,29.87,10,0,0,0
0.013,81,81,49,30.21,10,17,0,0
0.055,85,85,51,29.26,10,9,0,0
0.27,78,78,66,30.18,10,12,0,0
0.038,58,58,53,29.74,10,7,0,0
0.07,74,74,76,29.73,10,5,0,0
2.704,71,71,41,29.78,10,14,0,0
1.898,62,62,80,30.1,10,10,0,0
4.552,20,13,89,28.65,1,5,0,0
1.086,99,99,7,27.32,10,17,0,0
0.006,54,54,83,30.13,10,10,0,0
0.921,59,59,72,29.83,10,0,0,0
0.325,54,54,100,28.64,1,12,0,0
0.301,38,34,65,27.4,10,5,0,0
1.058,65,65,52,30.07,7,6,0,0
1.022,74,74,91,29.94,10,0,0,0
0.05,41,41,89,30.06,10,3,0,0
0.341,34,28,56,28.97,10,7,0,0
0.718,82,82,51,29.69,10,0,0,0
0.655,50,50,94,29.94,10,0,0,0
1.393,63,63,88,29.26,10,0,0,0
0.066,78,78,29,30.02,10,3,0,1
0.11,93,93,49,29.52,10,14,0,0
1.951,71,71,22,28.78,10,0,0,0
0.744,47,40,27,29.31,10,20,0,0
0.013,55,55,72,29.47,10,5,0,0
0.331,51,51,100,29.79,3,3,0,0
0.02,83,83,8,29.2,10,3,0,0
0.129,82,82,62,29.37,10,13,0,0
0.358,23,23,80,30.36,10,0,0,0
0.096,45,45,37,29.84,10,0,0,0
0.126,48,43,46,29.49,10,10,0,0
0.042,47,47,17,28.83,10,0,0,0
0.199,41,38,100,27.35,10,5,0,0
0.76,63,63,82,28.86,10,0,0,0
0.225,65,65,58,29.33,10,12,0,0
1.338,43,43,86,29.75,10,3,0,0
0.038,71,71,81,30.08,10,5,0,0
0.104,75,75,62,29.83,10,12,0,0
0.134,39,36,70,30.5,10,5,0,0
0.168,73,73,34,29.63,10,8,0,0
0.685,81,81,49,29.57,10,3,0,0
0.137,66,66,83,29.94,7,7,0,0
0.232,58,58,72,30.07,10,10,0,0
0.143,74,74,79,30.07,10,7,0,0
0.454,61,61,93,29.14,10,9,0.01,0
1.894,63,63,60,29.64,10,20,0,0
0.24,62,62,90,29.69,10,6,0,0
0.253,50,50,89,30.01,6,7,0,0
0.69,81,81,74,29.09,10,9,0,0
0.388,86,86,49,29.98,10,8,0,0
0.765,59,59,69,30.09,10,12,0,0
0.078,79,79,66,30.02,10,13,0,0
0.504,65,65,81,30.03,10,0,0,0
0.159,70,70,41,29.9,10,7,0,0
1.135,83,83,69,28.73,10,8,0,0
0.294,60,60,69,29.8,4,0,0,0
0.368,64,64,87,29.05,8,0,0,0
1.324,66,66,28,29.81,10,9,0,0
0.099,54,54,45,29.92,10,6,0,0
0.055,76,76,79,29.91,10,9,0,0
0.205,87,87,65,29.87,10,10,0,0
6.607,67,67,54,29.11,10,5,0,0
0.015,73,73,73,29.33,7,17,0,0
0.204,37,37,100,29.61,10,3,0,0
0.204,64,64,59,29.47,10,6,0,0
0.907,64,64,80,29.89,4,8,0,0
1.376,77,77,45,29.75,10,12,0,0
0.038,68,68,50,30.05,10,15,0,0
0.79,45,45,80,30.03,10,3,0,0
3.674,82,82,65,28.93,10,8,0,0
0.166,77,77,58,30.18,10,12,0,0
0.13,53,53,86,29.86,10,3,0.04,0
0.062,51,51,71,29.54,10,6,0,0
0.018,81,81,67,29.14,10,5,0,0
0.092,82,82,66,29.95,10,5,0,0
2.434,77,77,79,29.03,9,7,0.02,0
0.068,59,59,67,25.41,10,0,0,0
0.027,89,89,42,28.5,10,0,0,0
2.135,71,71,35,29.41,10,5,0,0
0.249,84,84,44,30.02,10,8,0,0
1.11,90,90,46,29.77,10,3,0,0
0.58,85,85,44,29.86,10,9,0,0
2.952,48,46,74,30.13,10,5,0,0
0.282,85,85,20,29.54,10,5,0,0
2.08,56,56,24,27.84,10,0,0,0
1.944,87,87,29,29.77,10,6,0,0
0.995,62,62,50,29.46,10,12,0,0
0.223,43,43,87,26.17,7,3,0.02,0
0.337,63,63,72,29.25,10,5,0,0
0.291,69,69,15,25.89,10,9,0,0
0.084,50,50,77,29.91,10,5,0,0
0.042,48,45,100,30.01,6,8,0,0
0.073,84,84,72,30.04,10,14,0,0
0.841,80,80,87,30.05,10,5,0,0
0.206,86,86,59,29.82,10,16,0,0
0.197,88,88,49,29.95,10,14,0,0
1.517,87,87,61,30.15,10,14,0,0
1.115,46,41,53,29.16,10,13,0,0
0.068,83,83,58,29.45,10,10,0,0
0.182,64,64,63,29.85,10,6,0,0
0.179,88,88,53,29.94,10,10,0,0
7.648,97,97,35,29.22,10,5,0,0
0.194,36,32,59,27.9,4,5,0,0
0.918,61,61,87,27.77,10,6,0,1
0.224,59,59,83,29.82,9,6,0,0
0.198,77,77,96,30.03,10,0,0,0
0.027,79,79,47,28.88,10,12,0,0
0.58,58,58,58,29.81,10,3,0,0
0.103,46,46,43,29.78,10,0,0,0
0.097,56,56,60,29.53,6,10,0,0
0.135,50,50,86,29.9,10,3,0,0
1.54,52,52,69,24.99,10,0,0,0
0.318,32,32,85,29.59,10,3,0,0
0.086,42,36,79,29.1,7,10,0.08,0
0.363,53,53,52,28.67,10,15,0.01,0
2.262,74,74,93,29.57,3,14,0.33,0
0.086,84,84,58,29.34,10,6,0,0
0.143,50,50,74,23.95,10,3,0,0
0.163,44,40,46,30.03,10,7,0,0
0.385,87,87,55,29.92,10,0,0,0
1.086,72,72,87,29.9,10,0,0.01,0
0.098,88,88,57,29.83,10,0,0,0
2.204,75,75,60,29.84,10,6,0,0
2.85,60,60,75,28.97,10,3,0,0
0.274,85,85,65,29.85,10,8,0,0
1.261,71,71,96,29.09,0.25,6,1.29,0
0.192,84,84,61,29.29,10,7,0,0
0.068,55,55,80,30.03,10,0,0,0
3.185,86,86,29,29.78,10,6,0,0
0.044,76,76,52,29.74,10,9,0,0
4.663,46,46,79,29.9,10,3,0,0
1.258,73,73,88,29.46,1,3,0,0
0.341,90,90,24,26.9,3,8,0,0
0.047,36,29,64,29.2,10,9,0,0
0.107,96,96,15,28.89,10,14,0,0
1.034,22,12,82,25.79,2,9,0.01,0
0.414,95,95,26,29.67,10,7,0,0
0.092,76,76,45,30.01,10,3,0,0
0.8,94,94,37,29.1,10,12,0,0
0.68,90,90,50,30.02,10,10,0,0
3.647,61,61,82,29.77,10,0,0,0
0.194,81,81,60,30.2,10,10,0,0
0.519,60,60,47,27.38,10,31,0,0
0.024,66,66,39,29.78,10,3,0,0
0.151,75,75,31,27.4,10,3,0,0
0.472,73,73,88,29.97,10,0,0,0
6.244,63,63,75,29.42,10,6,0,0
0.932,58,58,87,29.9,10,5,0,0
6.122,68,68,96,29.98,10,8,0.01,0
1.756,68,68,73,29.94,10,18,0,0
0.166,89,89,29,28.84,10,14,0,0
0.044,80,80,39,29.96,10,9,0,0
0.274,75,75,50,29.3,10,18,0,0
0.048,77,77,50,29.36,10,13,0,0
0.988,36,36,57,30.22,10,0,0,0
0.256,91,91,55,29.95,10,7,0,0
0.08,76,76,56,29.24,10,5,0,0
2.429,82,82,66,29.83,10,3,0,0
0.296,95,95,47,29.59,10,7,0,0
1.52,70,70,94,29.86,3,3,0,1
0.049,79,79,44,29.32,10,9,0,0
1.82,54,54,62,29.88,9,3,0,0
0.019,81,81,9,27.09,10,6,0,0
0.016,74,74,91,29.8,2,5,0.42,0
0.077,88,88,42,29.86,10,0,0,0
0.016,45,41,71,29.4,10,6,0,0
2.169,31,24,25,30.36,10,8,0,0
0.777,93,93,16,29.19,10,5,0,0
0.022,56,56,87,29.86,10,5,0.22,0
0.8,63,63,54,26.29,10,6,0,0
0.215,81,81,58,30.05,10,7,0,0
0.074,36,28,82,29.24,10,10,0.01,0
0.044,60,60,46,30.03,10,3,0,0
0.902,41,32,60,29.54,10,17,0,0
0.272,72,72,100,29.25,5,0,0,0
1.728,68,68,87,29.19,8,5,0.01,0
1.258,58,58,16,30.27,10,7,0,0
0.155,92,92,54,30.1,10,12,0,0
0.694,90,90,33,28.22,10,3,0,0
2.269,44,44,96,28.81,4,3,0,0
0.549,74,74,66,29.96,10,5,0,0
1.109,94,94,33,28.84,10,12,0,0
0.95,67,67,87,29.62,9,0,0,0
0.646,69,69,44,29.97,10,6,0,0
0.042,79,79,29,29.71,10,12,0,0
0.028,59,59,90,29.8,1,7,0,0
1.058,77,77,32,28.45,7,10,0,0
0.111,83,83,51,29.9,10,12,0,0
0.4,44,38,34,29.23,10,12,0,0
0.64,66,66,56,29.99,10,0,0,0
0.781,74,74,93,29.05,9,3,0,0
0.791,73,73,33,29.56,10,5,0,0
1.779,75,75,66,30.03,10,8,0,0
1.39,14,14,84,26.17,7,3,0,0
0.866,80,80,40,28.75,10,9,0,0
0.536,50,50,87,30.18,10,0,0,0
0.25,57,57,88,29.79,10,0,0,0
5.328,56,56,72,29.88,10,0,0,0
2.994,69,69,14,24.74,10,14,0,0
0.532,45,45,97,29.61,4,0,0.08,0
0.741,75,75,38,28.89,10,8,0,0
0.42,68,68,81,30.07,10,12,0,0
1.218,72,72,97,30.1,3,7,0.02,0
0.047,63,63,94,28.92,10,8,0,0
0.107,40,35,31,25.68,10,7,0,0
0.026,57,57,83,30.07,10,9,0,0
0.171,48,45,57,29.52,10,7,0,0
0.86,65,65,87,29.79,10,10,0,0
6.764,30,25,93,29.57,1,5,0,0
0.025,73,73,94,29.64,10,0,0,0
1.112,53,53,83,29.34,9,0,0,0
2.402,73,73,84,28.79,10,8,0,0
1.456,73,73,96,29.89,8,0,0,0
0.073,38,29,44,29.9,10,17,0,0
0.523,83,83,82,29.97,10,0,0,0
0.231,79,79,82,29.1,10,8,0,0
0.087,77,77,48,30.04,10,3,0,0
1.717,3,3,72,29.34,10,3,0,0
1.632,93,93,49,29.83,10,13,0,0
0.087,55,55,69,25.75,10,8,0,0
0.399,51,51,77,30.03,10,0,0,0
0.143,35,35,100,29.6,7,3,0,0
0.881,50,50,80,29.64,10,15,0,1
0.435,56,56,80,29.91,3,0,0,0
0.498,55,55,28,28.8,10,14,0,0
0.066,42,36,67,29.33,10,10,0,0
0.296,83,83,79,29.93,10,8,0,0
0.097,72,72,76,30.09,10,7,0,0
1.007,59,59,75,29.79,10,6,0,0
6.376,74,74,62,29.94,10,8,0,0
0.224,37,37,46,25.67,10,3,0,0
0.083,79,79,34,28.7,10,13,0,0
0.135,91,91,52,29.59,10,0,0,0
2.356,82,82,74,30.07,10,10,0,0
0.528,92,92,52,30.02,10,8,0,0
0.971,61,61,53,28.46,10,5,0,0
0.181,66,66,29,30,8,3,0,0
0.884,63,63,50,29.96,10,6,0,0
0.098,87,87,43,27.19,10,0,0,0
0.51,78,78,26,29.13,10,12,0,0
0.156,85,85,72,30.12,10,9,0,0
0.006,92,92,21,29.77,10,13,0,0
0.934,76,76,54,30.08,10,9,0,0
0.09,32,32,100,29.19,10,0,0,0
0.033,65,65,61,29.95,6,0,0,0
2.241,80,80,42,28.98,10,12,0,0
0.483,48,42,80,30.09,10,17,0,0
0.398,60,60,75,30.13,10,3,0,0
0.05,43,37,82,29.78,8,10,0.01,0
0.085,80,80,36,28.71,10,8,0,0
2.265,66,66,99,29.41,4,6,0,0
0.381,38,38,58,30.15,10,3,0,0
1.043,79,79,47,30.02,10,6,0,0
0.044,45,45,76,30.12,10,3,0,0
5.577,54,54,44,28.65,10,0,0,1
0.225,63,63,69,29.09,10,0,0,0
0.79,43,43,93,28.53,10,0,0,0
0.274,37,31,59,29.98,10,8,0,0
0.179,74,74,91,30.01,10,8,0,0
0.196,90,90,10,28.99,10,0,0,0
0.327,77,77,76,29.85,9,8,0,0
0.765,14,5,86,29.06,2,6,0,0
0.121,67,67,100,29.71,2,5,0,0
0.029,67,67,93,30.16,8,9,0,0
0.071,75,75,55,29.7,8,0,0,0
0.264,84,84,69,29.9,10,6,0,0
0.361,80,80,40,28.92,10,8,0,0
5.347,55,55,79,29.85,10,5,0,0
0.06,81,81,65,29.39,10,7,0,0
0.03,62,62,46,25.46,10,0,0,0
0.075,65,65,61,29.98,10,6,0,0
0.58,65,65,65,29.94,10,12,0,0
0.124,89,89,65,29.95,10,6,0,0
1.315,74,74,87,29.89,10,7,0,0
9.566,49,49,93,29.97,4,0,0,0
0.392,83,83,47,29.49,10,0,0,0
0.127,63,63,40,30.08,10,23,0,0
0.603,63,63,97,28.99,1,5,0.02,0
3.657,79,79,78,29.69,10,0,0,0
0.208,66,66,19,28.48,10,5,0,0
1.393,93,93,38,29.7,10,0,0,0
0.097,79,79,89,29.86,9,0,0,0
0.845,79,79,84,30.02,10,13,0,0
0.009,48,45,87,29.57,5,8,0,0
1.593,71,71,87,29.39,10,0,0,0
2.094,74,74,62,29.79,10,3,0,0
1.234,42,36,45,25.63,10,12,0,0
0.092,82,82,16,29.39,7,14,0,0
0.893,62,62,90,29.43,2,20,0.08,0
3.398,64,64,100,28.73,9,0,0,1
3.925,81,81,85,30.03,10,6,0,0
0.48,75,75,89,29.61,7,5,0,0
0.383,84,84,69,29.14,10,14,0,0
0.034,66,66,36,28.76,10,6,0,0
0.105,83,83,69,30.19,10,12,0,0
0.27,82,82,65,29.83,10,16,0,0
0.904,61,61,70,29.98,6,3,0,0
1.448,74,74,55,29.99,9,16,0,0
1.192,71,71,38,29.97,10,17,0,0
0.453,42,39,53,29.55,10,5,0,0
1.225,42,37,47,29.87,10,8,0,0
0.086,63,63,92,29.66,10,3,0,0
0.948,71,71,74,29.22,10,6,0,0
2.078,63,63,87,29.19,7,25,0.06,0
0.738,73,73,53,28.53,10,0,0,0
0.111,66,66,56,29.76,10,10,0,0
0.021,38,38,97,29.64,10,0,0,0
0.495,57,57,83,28.96,2,14,0.04,0
0.783,99,99,21,29.29,8,16,0,0
0.126,80,80,42,29.9,10,8,0,1
0.952,45,40,18,24.27,10,8,0,0
0.156,65,65,73,29.79,10,3,0,0
0.551,80,80,67,30.06,10,5,0,0
3.053,88,88,60,29.84,7,3,0,0
0.425,64,64,93,29.09,10,9,0.33,0
4.401,65,65,70,29.83,9,6,0,0
0.075,84,84,53,30.15,10,10,0,0
0.468,45,40,53,29.83,10,10,0,0
0.15,75,75,67,29.85,10,15,0,0
0.189,70,70,61,30.28,10,8,0,0
0.544,53,53,100,29.82,10,8,0.14,0
1.423,64,64,73,29.92,8,8,0,0
0.06,81,81,41,29.64,10,14,0,0
0.957,86,86,13,28.43,10,10,0,0
0.015,53,53,61,25.56,5,3,0,0
0.526,77,77,94,29.86,10,0,0,0
1.755,68,68,87,30.15,10,3,0,0
0.825,28,18,92,28.95,0.5,12,0.06,0
0.157,70,70,76,28.83,10,8,0,0
5.164,57,57,82,28.55,10,6,0,0
0.097,53,53,59,30.26,10,7,0,0
0.483,83,83,29,27.18,10,9,0,0
0.38,77,77,79,30,10,5,0,0
0.314,75,75,12,27.15,10,8,0,0
0.293,62,62,44,30.18,10,6,0,0
0.656,77,77,13,26.64,10,8,0,0
0.862,73,73,73,29.91,10,6,0,0
0.125,59,59,67,28.54,10,0,0,0
0.067,65,65,53,29.88,10,9,0,0
0.077,73,73,42,29.98,10,9,0,0
0.037,70,70,88,29.92,10,7,0,0
0.185,81,81,65,29.32,13,9,0,0
0.96,55,55,100,29.95,2,5,0,0
0.029,38,31,86,29.66,10,9,0,0
0.031,44,40,58,29.07,10,7,0,0
0.038,41,41,65,27.1,10,0,0,0
0.155,72,72,61,29.27,10,15,0,0
0.116,40,37,93,29.76,10,5,0,0
4.87,71,71,21,30.01,10,8,0,0
1.103,73,73,88,29.98,10,6,0,0
1.626,85,85,44,29.81,10,5,0,0
0.012,75,75,84,29.95,10,7,0,0
0.218,82,82,67,30.14,10,9,0,0
0.129,56,56,90,30.04,4,0,0,0
0.168,45,42,48,29.09,10,6,0,0
0.575,64,64,65,29.85,7,6,0,0
0.261,77,77,69,29.35,10,0,0,0
0.462,66,66,23,26.75,10,0,0,0
1.084,61,61,84,29.87,10,0,0,0
0.792,41,41,100,29.58,7,3,0,0
0.446,65,65,56,29.49,10,12,0,0
0.032,48,48,89,29.48,10,0,0,0
0.59,63,63,93,29.72,10,0,0,0
1.29,52,52,80,29.92,10,5,0,0
0.048,71,71,75,29.89,9,5,0,0
0.303,46,42,44,29.49,10,8,0,1
0.841,35,30,42,30.15,10,6,0,0
0.065,58,58,87,29.85,6,5,0,0
0.01,49,47,86,30.02,10,5,0,0
0.315,56,56,49,29.4,10,5,0,0
0.894,88,88,62,30.03,10,8,0,0
2.38,79,79,36,26.55,10,3,0,0
0.056,44,44,89,28.27,10,0,0,0
1.451,74,74,91,29.72,7,5,0.01,0
0.05,87,87,80,29.98,10,12,0,0
1.017,74,74,63,29.59,10,3,0,0
0.053,81,81,84,30,10,9,0,0
0.543,82,82,66,29.41,10,7,0,0
0.36,50,50,63,30,10,0,0,0
0.055,63,63,97,30.08,10,3,0,0
0.69,38,29,39,29.06,10,17,0,0
0.195,36,31,87,26.79,10,6,0,0
0.094,61,61,83,29.58,10,6,0,0
6.072,87,87,35,28.88,10,5,0,0
0.032,77,77,74,29.87,10,3,0,0
0.881,85,85,65,29.58,10,3,0,0
1.881,48,45,96,29.95,10,6,0,0
0.197,80,80,14,27.21,10,7,0,0
0.54,92,92,45,29.62,10,7,0,0
1.501,79,79,83,29.98,7,6,0,0
0.823,44,40,45,29.82,10,7,0,0
1.947,63,63,97,28.9,2,5,0.06,0
3.108,55,55,100,29.43,3,0,0,1
0.022,84,84,66,29.35,10,9,0,0
1.253,43,43,100,27.8,4,0,0,0
5.09,39,34,100,29.35,5,7,0,0
1.46,95,95,36,28.13,10,17,0,0
0.294,59,59,87,29.59,10,15,0,0
0.088,90,90,31,29.96,10,12,0,0
0.133,80,80,31,30.08,10,5,0,0
2.08,66,66,33,30.11,10,7,0,0
0.126,80,80,48,30.05,10,10,0,0
0.27,52,52,27,29.79,10,16,0,0
0.021,68,68,88,30.04,10,9,0,0
0.015,68,68,81,29.56,10,7,0,0
0.013,40,40,93,29.01,10,0,0,0
0.303,80,80,32,29.2,10,0,0,0
0.335,88,88,57,30.11,10,13,0,0
0.052,83,83,32,29.98,10,5,0,0
1.18,70,70,71,30.08,10,6,0,0
0.875,50,50,89,30.28,8,5,0,0
2.934,56,56,72,29.8,10,10,0,0
1.819,51,51,77,29.6,10,5,0,0
0.326,60,60,90,29.89,7,6,0,0
0.195,79,79,88,30.04,10,0,0,0
0.025,65,65,68,29.94,9,7,0,0
0.286,75,75,44,28.77,10,7,0,0
0.009,72,72,61,28.78,10,28,0,0
1.338,81,81,21,28.74,10,14,0,0
0.059,60,60,80,29.73,10,0,0,0
0.113,90,90,59,30.06,10,7,0,0
0.026,59,59,87,29.26,9,8,0.04,0
0.108,91,91,28,28.7,10,17,0,0
0.011,88,88,46,29.36,10,9,0,0
1.69,59,59,87,29.36,10,8,0,0
0.029,54,54,94,29.24,0.25,3,0,0
0.843,65,65,73,29.78,10,13,0,0
0.007,85,85,85,30.01,10,8,0,0
4.314,45,42,50,30.14,10,6,0,0
0.067,88,88,58,29.81,10,5,0,0
0.009,90,90,15,29.98,10,6,0,0
0.018,46,44,89,29.83,10,5,0,0
0.088,79,79,88,29.96,10,3,0,0
0.612,52,52,71,29.88,9,5,0.02,0
0.177,77,77,69,30.19,10,12,0,0
0.151,73,73,90,30.13,10,6,0,0
0.206,69,69,81,29.9,10,10,0,0
1.01,72,72,30,29.55,6,0,0,0
1.2,64,64,93,30,10,3,0,0
0.241,68,68,93,29.8,8,5,0.01,0
1.754,65,65,68,30.07,10,10,0,0
0.115,63,63,56,29.94,10,15,0.01,0
